matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3500940692,116585378,5,2,5,0,551,12115,1362,36,7,216,17,0,3,0.2809364548494983,0,2157,1,526,MidOne,1495,True,1,13729,13106,4,52,1,0,156,7,0,0,0,0,0,0,0,False,0,0,6,2640,2257,3,0.57894737,0.7070178966418661,350
3499441200,116585378,20,8,5,0,888,48138,0,73,5,1055,25,0,35,0.05867396831605711,0,3210,2,628,MidOne,5113,True,0,75672,53516,2,399,2,0,620,5,1,1,1,0,44,0,0,False,0,0,5,2005,2424,2,0.6756757,0.8234466117031972,297
3499317276,116585378,5,9,10,0,378,8363,2150,36,5,168,15,0,5,0.16797312430011196,0,0,0,344,MidOne,1786,True,0,11251,10239,1,11,0,0,159,5,0,1,0,0,0,0,0,False,0,0,7,2135,1987,4,0.90909094,0.5244319324351499,343
3499189988,116585378,15,1,3,0,546,19779,0,106,10,258,23,0,14,0.2932551319648094,0,504,0,713,MidOne,2046,True,1,18618,24313,12,65,0,2,185,10,0,0,0,0,0,0,0,False,0,0,3,2579,1919,1,0.86206895,0.6680072390910919,362
3467807003,116585378,16,4,22,0,637,32091,0,39,13,323,25,0,14,0.31967213114754095,0,5596,2,758,MidOne,2440,False,1,25904,30825,5,73,2,0,256,13,1,1,1,0,9,0,0,False,0,0,9,2067,1743,6,0.8055556,0.5650512768952343,271
3467690896,116585378,9,1,22,0,623,27454,0,74,7,337,25,0,8,0.16042780748663102,0,6323,4,625,MidOne,2618,True,1,27183,27270,8,59,4,0,282,7,2,2,1,0,6,0,0,False,0,0,3,3392,2498,17,0.5925926,0.7617132515584154,412
3465831232,116585378,8,4,11,0,542,9986,0,106,8,191,20,0,16,0.27842227378190254,0,1613,1,595,MidOne,1724,True,1,15573,17096,3,46,1,0,150,8,1,0,0,0,0,0,0,False,0,0,3,2983,2336,11,0.6956522,0.7639251960587171,327
3465739931,116585378,11,3,3,0,538,23254,0,106,8,293,23,0,16,0.2302158273381295,1,609,1,666,MidOne,2085,False,1,18695,23143,4,141,1,0,139,8,1,0,0,3,4,0,1,False,0,0,5,2662,2168,2,0.7037037,0.7166700180977277,347
3463978369,116585378,19,9,23,0,444,44632,0,40,8,235,24,0,3,0.18547140649149924,0,2502,2,587,MidOne,2588,True,1,19151,25319,2,66,2,0,179,8,1,0,0,0,15,0,0,False,0,0,9,2640,2047,13,0.6585366,0.639855218178162,309
3463848793,116585378,13,5,8,0,377,22786,0,114,6,150,22,0,12,0.13942680092951198,0,350,1,507,MidOne,2582,True,1,16223,21817,3,24,1,0,125,6,0,0,0,0,9,0,0,False,0,0,11,1301,1087,1,0.57575756,0.4166499095113613,235
3463730956,116585378,14,1,8,0,612,16837,0,12,6,364,25,0,11,0.14693877551020407,0,3752,2,681,MidOne,2450,False,1,24990,27807,10,154,2,0,193,6,0,0,1,0,69,0,0,False,0,0,6,1704,1686,7,0.7407407,0.6052684496279912,284
3463373453,116585378,11,2,24,0,640,15319,0,46,4,266,21,0,7,0.14742014742014742,0,5707,2,700,MidOne,1628,True,1,17365,18993,5,63,2,0,217,4,0,0,1,0,47,0,0,False,0,0,4,3301,2624,11,0.5,0.849788859843153,347
3463234143,116585378,8,4,17,0,525,36253,0,45,15,223,25,0,13,0.35671819262782406,0,8420,4,649,MidOne,2523,True,1,22076,27290,4,65,4,0,167,15,0,0,0,0,10,0,0,False,0,0,10,3508,2513,10,0.79310346,0.7932837321536296,312
3461724849,116585378,17,5,13,0,546,44438,0,15,11,348,25,0,15,0.20670216097713748,0,4362,2,568,MidOne,3193,True,1,29056,30227,4,91,2,0,257,11,2,2,0,0,16,0,0,False,0,0,13,3487,2744,12,0.875,0.8375226221596622,296
3461600560,116585378,11,4,20,0,523,38409,615,45,11,234,24,0,12,0.27115858668857845,0,8601,6,662,MidOne,2434,False,1,21216,26855,4,35,6,0,210,11,0,0,1,0,3,0,0,False,2,0,6,3391,2636,18,0.84615386,0.772370802332596,334
3461471433,116585378,5,3,10,0,498,20448,0,106,4,325,22,0,11,0.11363636363636365,0,79,0,623,MidOne,2112,False,0,17529,21929,2,92,0,0,240,4,0,0,0,0,0,0,0,False,0,0,3,2865,2475,8,0.75,0.7412024934647095,328
3460967200,116585378,6,1,8,0,510,9793,0,108,6,138,15,0,3,0.2595529920692141,0,2461,0,480,MidOne,1387,True,1,11789,11096,6,11,0,0,130,6,0,0,0,0,0,0,0,False,0,0,4,2936,2569,8,0.6666667,0.7186808767343655,319
3460824358,116585378,10,4,7,1,719,44312,0,106,12,562,25,0,17,0.23369036027263876,0,4705,4,649,MidOne,3081,True,1,36920,33326,4,112,4,0,438,12,0,1,0,0,3,0,0,False,0,0,5,2551,2464,4,0.8148148,0.8383269656143173,301
3457574969,116585378,11,5,7,0,659,31879,0,106,14,431,25,0,16,0.33201581027667987,0,1792,3,760,MidOne,2530,True,1,27787,32046,4,92,3,0,301,13,0,2,0,0,1,0,0,False,0,0,4,2967,2373,3,0.6944444,0.8041423687914739,311
3457487347,116585378,11,2,9,0,772,22453,0,109,11,441,25,0,9,0.2921646746347941,0,9913,7,743,MidOne,2259,True,1,29065,27973,7,128,7,0,302,11,1,1,0,0,50,0,0,False,0,0,4,2439,2034,7,0.7096774,0.6692137542730746,283
3457352376,116585378,12,6,13,0,450,40133,0,43,10,345,24,0,8,0.18633540372670807,0,3671,1,499,MidOne,3220,True,0,24150,26779,3,43,1,1,300,10,0,1,1,1,14,0,0,False,1,0,4,3408,2791,9,0.78571427,0.8176151216569475,275
3455752267,116585378,13,2,17,0,701,18652,0,113,13,172,19,0,5,0.5752212389380531,0,1862,2,725,MidOne,1356,True,1,15842,16385,8,43,2,0,132,13,0,0,0,0,12,0,0,False,0,0,5,3456,3045,14,0.7647059,0.8427508546149206,305
3455681996,116585378,11,0,23,0,457,10633,0,13,3,197,18,0,4,0.1005586592178771,0,2035,1,509,MidOne,1790,False,1,13633,15185,14,19,1,0,190,3,1,1,1,0,0,0,0,False,0,0,7,2896,2612,20,0.52,0.7562839332394933,328
3453969307,116585378,16,9,6,0,449,12684,293,45,7,202,23,0,5,0.19319227230910763,0,4185,0,618,MidOne,2174,True,1,16268,22392,2,31,0,0,139,7,0,0,0,0,0,0,0,False,0,0,9,2187,2180,4,0.5945946,0.681882163683893,280
3453875038,116585378,17,3,25,0,597,26501,0,6,6,337,24,0,9,0.13915732508697332,0,7402,2,616,MidOne,2587,True,1,25740,26559,5,155,2,0,194,6,0,0,2,0,62,0,0,False,0,0,8,2974,2248,20,0.6571429,0.7617132515584154,238
3453507646,116585378,13,1,5,0,643,24607,0,106,9,342,24,0,9,0.2730030333670374,0,1108,2,767,MidOne,1978,True,1,21197,25285,11,73,2,0,242,9,0,0,0,0,0,0,0,False,0,0,5,3102,2347,2,0.73333335,0.7973054494269053,334
3453428821,116585378,12,3,4,0,593,8901,0,106,3,163,17,0,6,0.1506276150627615,0,500,2,665,MidOne,1195,True,1,11810,13244,3,47,2,0,117,3,0,0,0,0,0,0,0,False,0,0,4,2299,2066,3,0.5,0.722903679871305,360
3452281745,116585378,18,2,11,0,823,42722,0,109,17,409,25,0,9,0.44560943643512446,0,12920,5,773,MidOne,2289,False,1,31397,29489,11,136,5,0,253,14,0,0,2,0,64,0,0,False,0,0,1,3328,2595,10,0.8974359,0.8025336818821637,279
3452226093,116585378,5,3,17,1,519,7362,3168,36,5,160,14,0,6,0.2247191011235955,0,1750,2,434,MidOne,1335,True,1,11547,9656,2,34,2,0,136,5,1,0,0,0,0,0,0,False,0,0,2,2020,3104,11,0.4347826,0.8242509551578524,337
